2012-09-18 17:02:36,434 [Worker-2] INFO  o.e.m.c.i.i.nexus.NexusIndexManager - Updating index for repository: central|http://repo.maven.apache.org/maven2
2012-09-18 17:02:36,973 [Worker-2] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2012-09-18 17:02:38,651 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-18 17:02:38,671 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 12 resources
2012-09-18 17:02:39,465 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-18 17:02:39,466 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/adas/at/projekt/SchedulerMavHerok/src/test/resources
2012-09-18 17:02:52,927 [Worker-2] INFO  o.e.m.c.i.i.nexus.NexusIndexManager - Updated index for repository: central|http://repo.maven.apache.org/maven2 in 16493 ms
2012-09-18 17:38:37,575 [org.eclipse.jdt.internal.ui.text.JavaReconciler] INFO  org.mortbay.log - Logging to Logger[org.mortbay.log] via org.mortbay.log.Slf4jLog
2012-09-18 17:38:42,042 [Worker-8] INFO  o.e.m.c.i.i.nexus.NexusIndexManager - Updating index for repository: central|http://repo.maven.apache.org/maven2
2012-09-18 17:38:42,548 [Worker-8] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2012-09-18 17:38:59,009 [Worker-8] INFO  o.e.m.c.i.i.nexus.NexusIndexManager - Updated index for repository: central|http://repo.maven.apache.org/maven2 in 16968 ms
2012-09-20 09:35:44,210 [Worker-3] INFO  org.mortbay.log - Logging to Logger[org.mortbay.log] via org.mortbay.log.Slf4jLog
2012-09-20 09:35:49,695 [Worker-1] INFO  o.e.m.c.i.i.nexus.NexusIndexManager - Updating index for repository: central|http://repo.maven.apache.org/maven2
2012-09-20 09:35:51,119 [Worker-1] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2012-09-20 09:36:11,013 [Worker-1] INFO  o.e.m.c.i.i.nexus.NexusIndexManager - Updated index for repository: central|http://repo.maven.apache.org/maven2 in 21319 ms
2012-09-20 09:36:12,762 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.vaadin:schedule:0.001 @ /home/adas/at/projekt/SchedulerMavHerok/pom.xml.
2012-09-20 09:36:14,718 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-20 09:36:14,727 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 12 resources
2012-09-20 09:36:15,130 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-20 09:36:15,144 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/adas/at/projekt/SchedulerMavHerok/src/test/resources
2012-09-21 17:37:48,642 [Worker-6] INFO  org.mortbay.log - Logging to Logger[org.mortbay.log] via org.mortbay.log.Slf4jLog
2012-09-21 17:37:53,850 [Worker-8] INFO  o.e.m.c.i.i.nexus.NexusIndexManager - Updating index for repository: central|http://repo.maven.apache.org/maven2
2012-09-21 17:37:54,520 [Worker-8] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2012-09-21 17:37:58,170 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-21 17:37:58,193 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 12 resources
2012-09-21 17:37:58,341 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-21 17:37:58,344 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/adas/at/projekt/SchedulerMavHerok/src/test/resources
2012-09-21 17:38:11,296 [Worker-8] INFO  o.e.m.c.i.i.nexus.NexusIndexManager - Updated index for repository: central|http://repo.maven.apache.org/maven2 in 17448 ms
2012-09-21 17:38:13,795 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-21 17:38:13,832 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 12 resources
2012-09-21 17:38:13,855 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-21 17:38:13,855 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/adas/at/projekt/SchedulerMavHerok/src/test/resources
2012-09-21 17:38:30,408 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-21 17:38:30,425 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 12 resources
2012-09-21 17:38:30,440 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-21 17:38:30,441 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/adas/at/projekt/SchedulerMavHerok/src/test/resources
2012-09-21 17:39:42,035 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-21 17:39:42,038 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 12 resources
2012-09-21 17:39:42,052 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-21 17:39:42,052 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/adas/at/projekt/SchedulerMavHerok/src/test/resources
2012-09-21 17:40:43,650 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-21 17:40:43,662 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 12 resources
2012-09-21 17:40:43,668 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-21 17:40:43,668 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/adas/at/projekt/SchedulerMavHerok/src/test/resources
2012-09-21 17:42:06,368 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-21 17:42:06,371 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 12 resources
2012-09-21 17:42:06,386 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-21 17:42:06,387 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/adas/at/projekt/SchedulerMavHerok/src/test/resources
2012-09-21 17:43:44,840 [org.eclipse.jdt.internal.ui.text.JavaReconciler] INFO  org.mortbay.log - Logging to Logger[org.mortbay.log] via org.mortbay.log.Slf4jLog
2012-09-21 17:43:48,061 [Worker-11] INFO  o.e.m.c.i.i.nexus.NexusIndexManager - Updating index for repository: central|http://repo.maven.apache.org/maven2
2012-09-21 17:43:48,465 [Worker-11] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2012-09-21 17:44:03,853 [Worker-11] INFO  o.e.m.c.i.i.nexus.NexusIndexManager - Updated index for repository: central|http://repo.maven.apache.org/maven2 in 15792 ms
2012-09-21 17:45:26,062 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-21 17:45:26,087 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 12 resources
2012-09-21 17:45:26,142 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-21 17:45:26,143 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/adas/at/projekt/SchedulerMavHerok/src/test/resources
2012-09-21 17:46:01,274 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-21 17:46:01,312 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 12 resources
2012-09-21 17:46:01,319 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-21 17:46:01,320 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/adas/at/projekt/SchedulerMavHerok/src/test/resources
2012-10-07 12:46:47,362 [main] ERROR o.e.m.c.i.p.r.ProjectRegistryReader - Can't read workspace state
java.io.InvalidClassException: org.eclipse.m2e.core.internal.lifecyclemapping.model.PluginExecutionMetadata; local class incompatible: stream classdesc serialVersionUID = 6872269013978936468, local class serialVersionUID = 2611200240168050178
	at java.io.ObjectStreamClass.initNonProxy(ObjectStreamClass.java:579) ~[na:1.6.0_24]
	at java.io.ObjectInputStream.readNonProxyDesc(ObjectInputStream.java:1600) ~[na:1.6.0_24]
	at java.io.ObjectInputStream.readClassDesc(ObjectInputStream.java:1513) ~[na:1.6.0_24]
	at java.io.ObjectInputStream.readOrdinaryObject(ObjectInputStream.java:1749) ~[na:1.6.0_24]
	at java.io.ObjectInputStream.readObject0(ObjectInputStream.java:1346) ~[na:1.6.0_24]
	at java.io.ObjectInputStream.readObject(ObjectInputStream.java:368) ~[na:1.6.0_24]
	at java.util.ArrayList.readObject(ArrayList.java:696) ~[na:1.6.0_24]
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[na:1.6.0_24]
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57) ~[na:1.6.0_24]
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[na:1.6.0_24]
	at java.lang.reflect.Method.invoke(Method.java:616) ~[na:1.6.0_24]
	at java.io.ObjectStreamClass.invokeReadObject(ObjectStreamClass.java:988) ~[na:1.6.0_24]
	at java.io.ObjectInputStream.readSerialData(ObjectInputStream.java:1865) ~[na:1.6.0_24]
	at java.io.ObjectInputStream.readOrdinaryObject(ObjectInputStream.java:1770) ~[na:1.6.0_24]
	at java.io.ObjectInputStream.readObject0(ObjectInputStream.java:1346) ~[na:1.6.0_24]
	at java.io.ObjectInputStream.readObject(ObjectInputStream.java:368) ~[na:1.6.0_24]
	at java.util.HashMap.readObject(HashMap.java:1047) ~[na:1.6.0_24]
	at sun.reflect.GeneratedMethodAccessor31.invoke(Unknown Source) ~[na:na]
